,user_id,gender,age,occupation,zip,movie_id,rating,timestamp,title,genres,for_testing
122586,2453,M,25,7,55429,1370,3,974186946,Die Hard 2 (1990),Action|Thriller,False
570099,5077,M,25,2,20037,2883,2,962559923,Mumford (1999),Comedy,False
864019,1480,M,25,20,91367,2110,3,974754009,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,False
292677,2559,M,18,10,53207,16,3,973990537,Casino (1995),Drama|Thriller,False
380785,4277,M,35,16,98133,3265,4,965290719,Hard-Boiled (Lashou shentan) (1992),Action|Crime,False
244414,3151,F,25,0,92870,1617,2,968912753,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
959540,4281,M,56,13,92120,2361,1,965279289,Pink Flamingos (1972),Comedy,False
80012,5924,M,35,0,55417,434,4,957291319,Cliffhanger (1993),Action|Adventure|Crime,False
28089,5852,F,25,1,94044,527,5,957757474,Schindler's List (1993),Drama|War,False
631012,2471,M,50,13,98683,1284,4,974153182,"Big Sleep, The (1946)",Film-Noir|Mystery,False
405565,3509,M,18,4,02115,3178,5,966976008,"Hurricane, The (1999)",Drama,False
333539,3993,M,25,0,22015,2082,1,965678944,"Mighty Ducks, The (1992)",Children's|Comedy,False
563590,1881,M,35,2,95008,3101,4,974692381,Fatal Attraction (1987),Thriller,False
713853,4959,M,25,17,23454,2150,5,962637311,"Gods Must Be Crazy, The (1980)",Comedy,False
129799,3013,M,45,17,97124,1196,4,970512126,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
85184,1941,M,35,17,94550,292,4,974948744,Outbreak (1995),Action|Drama|Thriller,False
171951,5365,M,18,12,90250,1784,5,960502170,As Good As It Gets (1997),Comedy|Drama,False
171363,2777,M,18,4,95326,1784,5,973050285,As Good As It Gets (1997),Comedy|Drama,False
488923,4227,M,25,19,11414-2520,784,1,965324481,"Cable Guy, The (1996)",Comedy,False
953253,3651,M,25,14,98103,1841,3,966463742,"Gingerbread Man, The (1998)",Drama|Thriller,False
679855,1605,F,18,0,28270,2450,2,975383860,Howard the Duck (1986),Adventure|Children's|Sci-Fi,False
60863,1794,M,25,11,20878,3068,2,974712136,"Verdict, The (1982)",Drama,False
665326,2840,M,25,0,60660,1876,3,972572790,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
141788,3260,M,25,4,44514,2571,4,1019505721,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
709292,5749,M,25,2,94117,145,1,962844902,Bad Boys (1995),Action,False
146566,1244,M,25,4,22030,3735,5,974830230,Serpico (1973),Crime|Drama,False
979950,2109,M,25,16,13090,547,3,974665418,Surviving the Game (1994),Action|Adventure|Thriller,False
957107,5046,M,25,16,60614,574,4,962501306,Spanking the Monkey (1994),Comedy|Drama,False
191087,3143,F,50,16,90272,2997,4,968987710,Being John Malkovich (1999),Comedy,False
535983,1179,M,50,1,91030,2529,3,974867725,Planet of the Apes (1968),Action|Sci-Fi,False
804353,4388,M,45,3,75074,3769,4,965165150,Thunderbolt and Lightfoot (1974),Action,False
294682,2321,M,25,7,30115,1513,2,974475200,Romy and Michele's High School Reunion (1997),Comedy,False
701892,1587,F,25,3,30308,2004,3,974747765,Gremlins 2: The New Batch (1990),Comedy|Horror,False
397378,4312,M,25,18,78757,300,4,1044715921,Quiz Show (1994),Drama,False
346446,800,F,35,12,72032,1380,2,975404009,Grease (1978),Comedy|Musical|Romance,False
12967,1112,M,18,6,19104,595,5,974943911,Beauty and the Beast (1991),Animation|Children's|Musical,False
588919,4867,M,25,16,04101,3033,2,1002672323,Spaceballs (1987),Comedy|Sci-Fi,False
277470,1105,M,35,6,48105,3176,3,976306515,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
973739,4795,M,45,16,10962,3262,3,969726048,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,False
141827,3340,M,45,16,48097,2571,4,968585731,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
919240,4510,M,45,7,92503,3724,3,966802054,Coming Home (1978),Drama|War,False
541633,3280,M,25,7,33486,2968,3,968169267,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
215344,4615,M,25,17,61615,1214,4,964141998,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
59793,3391,M,18,4,48135,1246,5,967588409,Dead Poets Society (1989),Drama,False
602309,5501,M,25,2,33334,2763,3,959796080,"Thomas Crown Affair, The (1999)",Action|Thriller,False
985884,4447,M,45,5,32953,2900,3,965146801,Monkey Shines (1988),Horror|Sci-Fi,False
156845,5858,M,25,4,01002,1090,5,957716036,Platoon (1986),Drama|War,False
778447,583,F,25,0,48067,2262,4,975959074,About Last Night... (1986),Comedy|Drama|Romance,False
92714,716,M,18,4,98188,1188,4,975559035,Strictly Ballroom (1992),Comedy|Romance,False
332881,2986,M,25,4,24060,1569,3,971848532,My Best Friend's Wedding (1997),Comedy|Romance,False
739463,984,M,50,16,92129,11,3,975100181,"American President, The (1995)",Comedy|Drama|Romance,False
255929,6036,F,25,15,32603,1268,3,956753417,Pump Up the Volume (1990),Drama,False
520322,3792,M,25,6,68108,1135,2,976298013,Private Benjamin (1980),Comedy,False
862011,3063,M,18,4,03106,2846,3,970016232,"Adventures of Milo and Otis, The (1986)",Children's,False
652125,3550,M,25,5,55447,2985,4,967155788,Robocop (1987),Action|Crime|Sci-Fi,False
66104,1314,F,18,4,68154,2628,5,974784527,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
8786,4902,M,35,14,84057,1287,5,965149756,Ben-Hur (1959),Action|Adventure|Drama,False
995869,1172,F,25,0,61801,270,4,974866101,Love Affair (1994),Drama|Romance,False
216813,3679,M,25,4,68108,1036,5,966448179,Die Hard (1988),Action|Thriller,False
122411,1543,M,25,11,10549,1370,3,974743106,Die Hard 2 (1990),Action|Thriller,False
16539,4224,F,45,1,48198,1035,4,965317791,"Sound of Music, The (1965)",Musical,False
358782,2624,F,35,0,44313,3148,5,973650149,"Cider House Rules, The (1999)",Drama,False
703180,4447,M,45,5,32953,1717,3,965173337,Scream 2 (1997),Horror|Thriller,False
849837,146,F,35,20,10954,3196,4,977435147,Stalag 17 (1953),Drama|War,False
553537,424,M,25,17,55112,3928,4,1017242607,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,False
822485,4708,M,25,0,60647,2183,4,963936061,"Man Who Knew Too Much, The (1956)",Thriller,False
148012,1383,F,25,7,19806,1597,3,975979779,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,False
952142,3600,M,35,20,94506,3211,4,966622476,"Cry in the Dark, A (1988)",Drama,False
292458,601,F,18,20,06320,16,5,975887286,Casino (1995),Drama|Thriller,False
960589,5837,M,25,7,60607,3094,1,957845270,Maurice (1987),Drama|Romance,False
129667,2756,M,18,4,97331,1196,5,973192933,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
690451,1611,M,25,0,03867,1407,3,980749855,Scream (1996),Horror|Thriller,False
892379,4790,F,25,2,94133,1648,3,963180485,"House of Yes, The (1997)",Comedy|Drama|Thriller,False
615503,911,M,50,0,98226,2605,4,976488972,Entrapment (1999),Crime|Thriller,False
992238,520,F,35,20,55104,2620,4,976226859,This Is My Father (1998),Drama|Romance,False
943487,2820,F,35,0,02138,3872,5,972657356,"Suddenly, Last Summer (1959)",Drama,False
791631,2895,M,25,11,07039,2463,4,971990437,Ruthless People (1986),Comedy,False
75558,4194,M,18,4,60637,1213,5,965323964,GoodFellas (1990),Crime|Drama,False
95547,746,F,18,19,95019,3257,2,975468580,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
530650,4611,F,18,4,78705,1215,1,964152016,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
494400,5689,M,25,0,84119,2407,5,961606083,Cocoon (1985),Comedy|Sci-Fi,False
321161,4951,F,35,17,90291,34,5,962639898,Babe (1995),Children's|Comedy|Drama,False
705724,302,M,18,4,04901,3273,3,976504507,Scream 3 (2000),Horror|Mystery|Thriller,False
356622,2592,M,50,7,80004-4448,1682,2,973829540,"Truman Show, The (1998)",Drama,False
932541,984,M,50,16,92129,2971,4,975116745,All That Jazz (1979),Musical,False
169779,4879,M,25,3,60626,2728,4,962769416,Spartacus (1960),Drama,False
60491,3210,F,45,0,02115,1357,5,969031121,Shine (1996),Drama|Romance,False
403959,5699,M,35,15,94706,1356,3,958619065,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,False
225731,5035,F,25,17,19810,1240,3,962552292,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
485803,3005,M,25,17,94133,3701,4,970569300,Alien Nation (1988),Crime|Drama|Sci-Fi,False
29946,2962,M,35,3,94109,1097,4,971194034,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
826444,1861,M,50,16,92129,3169,4,974697422,"Falcon and the Snowman, The (1984)",Drama,False
31947,3065,F,18,4,48135,1721,5,971147782,Titanic (1997),Drama|Romance,False
276254,2840,M,25,0,60660,1429,4,972572828,Jackie Chan's First Strike (1996),Action,False
340102,72,F,45,0,55122,17,4,977869485,Sense and Sensibility (1995),Drama|Romance,False
310933,3821,M,25,20,44313,1093,2,974758262,"Doors, The (1991)",Drama|Musical,False
750951,149,M,25,1,29205,1227,5,977589961,Once Upon a Time in America (1984),Crime|Drama|Thriller,False
95796,3391,M,18,4,48135,3257,1,967659360,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
641179,1297,M,25,7,92109,1206,5,975102580,"Clockwork Orange, A (1971)",Sci-Fi,False
23910,1623,M,50,15,07746,1270,5,975364078,Back to the Future (1985),Comedy|Sci-Fi,False
208511,4446,M,18,18,60435,3671,3,965091993,Blazing Saddles (1974),Comedy|Western,False
426896,533,M,25,12,27514,1257,3,976299554,Better Off Dead... (1985),Comedy,False
887535,1448,F,25,3,17522,1342,3,976556029,Candyman (1992),Horror,False
758995,1050,M,25,1,97302,372,3,974963728,Reality Bites (1994),Comedy|Drama,False
78801,1033,M,25,5,60076,3030,4,974997388,Yojimbo (1961),Comedy|Drama|Western,False
607662,4435,M,25,7,76904,3145,1,965097746,"Cradle Will Rock, The (1999)",Drama,False
559206,5954,M,45,11,70802,3448,4,957653571,"Good Morning, Vietnam (1987)",Comedy|Drama|War,False
959689,1897,F,50,2,94530,1670,4,974773282,Welcome To Sarajevo (1997),Drama|War,False
158614,3483,F,45,7,30260,2501,4,987173267,October Sky (1999),Drama,False
82747,5980,M,56,1,42503,3035,4,956943607,Mister Roberts (1955),Comedy|Drama|War,False
669518,3353,M,35,17,92688,3633,4,968126484,On Her Majesty's Secret Service (1969),Action,False
789930,4506,M,50,16,29464,2459,3,964982347,"Texas Chainsaw Massacre, The (1974)",Horror,False
533348,3010,M,25,12,78759,541,5,970522261,Blade Runner (1982),Film-Noir|Sci-Fi,False
633762,4041,M,18,3,48005,198,3,965511312,Strange Days (1995),Action|Crime|Sci-Fi,False
183625,1182,M,1,10,91326,1641,2,974853528,"Full Monty, The (1997)",Comedy,False
736710,3588,M,25,2,90068,2726,5,966661023,"Killing, The (1956)",Crime|Film-Noir,False
314051,2724,F,45,2,27514,1747,5,973272289,Wag the Dog (1997),Comedy|Drama,False
465101,1655,M,18,4,94507,2094,3,974740062,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,False
248001,1244,M,25,4,22030,6,5,974831211,Heat (1995),Action|Crime|Thriller,False
54409,4848,F,35,6,54971,2028,5,962835218,Saving Private Ryan (1998),Action|Drama|War,False
904446,2073,F,18,4,13148,2310,5,974658080,"Mighty, The (1998)",Drama,False
861590,3017,F,35,9,85255,1952,4,1008956415,Midnight Cowboy (1969),Drama,False
365490,4953,M,35,12,55082,161,4,962641682,Crimson Tide (1995),Drama|Thriller|War,False
428223,1447,M,18,4,80521,3363,4,981019061,American Graffiti (1973),Comedy|Drama,False
984462,1285,M,35,4,98125,3048,1,975459108,Under the Rainbow (1981),Comedy,False
344536,5942,M,45,1,01867,2469,4,957206440,Peggy Sue Got Married (1986),Comedy|Romance,False
882397,5759,F,25,1,08904,2857,5,959557939,Yellow Submarine (1968),Animation|Musical,False
444405,639,M,45,17,85202,2077,4,984291202,"Journey of Natty Gann, The (1985)",Adventure|Children's,False
834967,3860,M,45,17,44129,155,4,965860938,Beyond Rangoon (1995),Drama|War,False
267083,2572,M,35,14,75005,3163,1,973909478,Topsy-Turvy (1999),Drama,False
142416,4689,M,18,12,02215,2571,5,963614565,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
375441,261,M,25,20,75801,111,4,976667877,Taxi Driver (1976),Drama|Thriller,False
454686,2383,F,25,14,95125,750,4,974501377,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
95941,4543,M,25,2,11105,3257,2,966026213,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
781465,2955,M,35,14,92025,3219,4,971206954,Pacific Heights (1990),Thriller,False
427456,1159,M,18,0,48314,1831,2,974865059,Lost in Space (1998),Action|Sci-Fi|Thriller,False
919279,5153,M,25,7,60046,3724,3,961967707,Coming Home (1978),Drama|War,False
658213,5501,M,25,2,33334,2143,2,959797962,Legend (1985),Adventure|Fantasy|Romance,False
797119,4946,F,35,1,91106,955,3,962642359,Bringing Up Baby (1938),Comedy,False
127469,2485,M,35,14,95746,590,4,974482893,Dances with Wolves (1990),Adventure|Drama|Western,False
716494,4161,M,45,0,90404,2671,2,965336196,Notting Hill (1999),Comedy|Romance,False
929300,1941,M,35,17,94550,169,3,989642268,Free Willy 2: The Adventure Home (1995),Adventure|Children's|Drama,False
563445,624,M,25,1,75207,3101,5,975996810,Fatal Attraction (1987),Thriller,False
121111,3401,M,35,7,76109,1265,5,967436456,Groundhog Day (1993),Comedy|Romance,False
252110,5911,F,25,17,80301,50,5,957479820,"Usual Suspects, The (1995)",Crime|Thriller,False
729058,3272,M,35,0,08330,3917,4,971255987,Hellraiser (1987),Horror,False
347002,4979,M,35,2,55423,1380,4,962600989,Grease (1978),Comedy|Musical|Romance,False
483666,5082,M,35,1,23185,923,5,962406744,Citizen Kane (1941),Drama,False
843010,4238,M,35,16,44691,2474,4,965416188,"Color of Money, The (1986)",Drama,False
573260,3380,M,50,0,20815,3362,3,967673486,Dog Day Afternoon (1975),Comedy|Crime|Drama,False
1000077,3367,M,50,16,10025,791,3,970080151,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary,False
907335,2153,M,18,16,97405,2147,2,974620216,"Clan of the Cave Bear, The (1986)",Drama,False
349668,5634,M,25,14,55406,1997,1,959011002,"Exorcist, The (1973)",Horror,False
77352,3861,M,18,4,12604,3578,5,965857227,Gladiator (2000),Action|Drama,False
538129,1343,M,35,14,91324,2021,3,975804297,Dune (1984),Fantasy|Sci-Fi,False
89449,5908,M,25,4,19711,1259,3,960832407,Stand by Me (1986),Adventure|Comedy|Drama,False
497167,1880,M,35,0,91006,435,2,974700757,Coneheads (1993),Comedy|Sci-Fi,False
650082,3942,M,18,4,49855,1748,3,965691890,Dark City (1998),Film-Noir|Sci-Fi|Thriller,False
213905,377,M,25,17,55418,1214,3,976302265,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
412914,5319,M,18,17,94941,1584,4,1030475387,Contact (1997),Drama|Sci-Fi,False
872071,3778,M,25,0,61832,1971,1,966049249,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,False
217780,1741,M,35,7,91107,3702,4,974707253,Mad Max (1979),Action|Sci-Fi,False
58828,4832,M,25,14,17857,608,4,962899282,Fargo (1996),Crime|Drama|Thriller,False
50128,2583,M,35,7,19610,1028,4,974075785,Mary Poppins (1964),Children's|Comedy|Musical,False
986107,1081,M,18,4,68144-2410,662,3,974935986,Fear (1996),Thriller,False
226368,853,M,25,17,55447,2987,5,975348114,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
367866,2222,F,45,1,13088,1701,4,974858782,Deconstructing Harry (1997),Comedy|Drama,False
897851,1069,M,25,20,98105,22,2,974944599,Copycat (1995),Crime|Drama|Thriller,False
819673,278,M,45,18,60482,2650,3,976586713,"Ghost of Frankenstein, The (1942)",Horror,False
192519,424,M,25,17,55112,1291,4,1016723299,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
558088,4489,M,18,4,78613,663,4,1026923909,Kids in the Hall: Brain Candy (1996),Comedy,False
705275,5446,F,50,1,65203,1219,5,959971230,Psycho (1960),Horror|Thriller,False
211069,1647,M,18,18,98118,1136,5,986455127,Monty Python and the Holy Grail (1974),Comedy,False
660193,132,M,25,17,99709,3526,5,977428886,Parenthood (1989),Comedy|Drama,False
429088,877,M,25,0,90631,586,3,975271341,Home Alone (1990),Children's|Comedy,False
461017,2810,F,1,10,64093,2161,5,1011393637,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,False
903204,5397,M,18,0,60451,2114,3,994865839,"Outsiders, The (1983)",Drama,False
75769,4980,M,25,1,55403,1213,4,962597317,GoodFellas (1990),Crime|Drama,False
454640,2172,M,18,20,60641,750,5,974611141,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
344242,2541,F,35,5,49424,2469,4,974045394,Peggy Sue Got Married (1986),Comedy|Romance,False
46219,2944,F,18,4,48104,2692,5,1011117284,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,False
717187,3394,M,35,7,90069,910,4,967491003,Some Like It Hot (1959),Comedy|Crime,False
720057,3681,M,25,7,29662,429,3,966357300,Cabin Boy (1994),Comedy,False
295973,2242,M,18,4,60115,1517,1,974602126,Austin Powers: International Man of Mystery (1997),Comedy,False
466148,5387,F,25,1,45056,1292,5,1043942413,Being There (1979),Comedy,False
815989,3080,M,25,20,55410,3504,5,969811842,Network (1976),Comedy|Drama,False
38020,274,M,18,4,55455,2762,5,976593895,"Sixth Sense, The (1999)",Thriller,False
951684,212,M,25,16,53714,1355,2,976946149,Nightwatch (1997),Horror|Thriller,False
339182,3080,M,25,20,55410,2966,4,976307344,"Straight Story, The (1999)",Drama,False
475940,1010,M,25,0,10310,1376,4,975229293,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
810124,889,M,45,20,10024,946,4,975250403,To Be or Not to Be (1942),Comedy|Drama|War,False
741012,5755,F,35,2,78744,3044,4,958266302,Dead Again (1991),Mystery|Romance|Thriller,False
915778,1988,F,25,1,85224,2435,3,975119513,Hurlyburly (1998),Drama,False
355788,4141,M,35,17,95014,1393,4,965351407,Jerry Maguire (1996),Drama|Romance,False
933737,5448,M,45,19,60626,3093,3,959965038,McCabe & Mrs. Miller (1971),Drama|Western,False
351257,624,M,25,1,75207,474,5,976575307,In the Line of Fire (1993),Action|Thriller,False
940638,3189,M,25,16,90292,204,3,969861476,Under Siege 2: Dark Territory (1995),Action,False
210598,5856,F,25,7,78232,2115,5,957732985,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
551368,1354,F,25,2,94040,1676,3,975459780,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
368282,3005,M,25,17,94133,1274,2,970569082,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,False
671769,1155,M,25,12,90278,2404,1,974866853,Rambo III (1988),Action|War,False
776835,5406,F,35,0,49504,1021,3,960305623,Angels in the Outfield (1994),Children's|Comedy,False
609233,2909,M,25,7,43228,1625,5,971969524,"Game, The (1997)",Mystery|Thriller,False
1471,5220,M,25,7,91436,1193,4,961544142,One Flew Over the Cuckoo's Nest (1975),Drama,False
509721,4675,F,18,4,27514,2000,4,963900365,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
51601,1797,M,35,7,52003,1207,5,974700159,To Kill a Mockingbird (1962),Drama,False
879401,3311,M,25,4,90039,15,1,967960706,Cutthroat Island (1995),Action|Adventure|Romance,False
894163,4089,M,25,7,79416,1769,4,1020652114,"Replacement Killers, The (1998)",Action|Thriller,False
503760,850,M,35,0,60640,1125,4,975351703,"Return of the Pink Panther, The (1974)",Comedy,False
93980,3626,M,25,17,75075,3255,4,966595514,"League of Their Own, A (1992)",Comedy|Drama,False
187826,3650,M,25,0,60611,1431,3,970772649,Beverly Hills Ninja (1997),Action|Comedy,False
815134,3017,F,35,9,85255,1183,2,970530158,"English Patient, The (1996)",Drama|Romance|War,False
863773,817,M,18,4,41076,2107,2,975388444,Halloween: H20 (1998),Horror|Thriller,False
87169,1870,M,56,13,85248,368,4,974695751,Maverick (1994),Action|Comedy|Western,False
569830,4221,M,35,4,53818,1498,1,965316591,Inventing the Abbotts (1997),Drama|Romance,False
396235,984,M,50,16,92129,3510,3,975912677,Frequency (2000),Drama|Thriller,False
493184,3576,M,50,7,68046,2405,4,966720485,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
